race_id,race_date,course,distance,surface,condition,horse_no,horse_name,age,sex,weight,weight_diff,jockey,trainer,odds_win,popularity,finish_pos,time_sec,prize
193,2018-01-20,新潟,1000,ダート,稍重,6,馬0193_06,7,牡,512,-9,騎手27,調教師12,88.2,9,9,122.4,0
193,2018-01-20,新潟,1000,ダート,稍重,7,馬0193_07,2,牝,453,1,騎手08,調教師35,3.9,3,3,120.4,750
193,2018-01-20,新潟,1000,ダート,稍重,8,馬0193_08,5,牡,530,2,騎手15,調教師38,5.6,4,6,121.5,0
193,2018-01-20,新潟,1000,ダート,稍重,9,馬0193_09,2,牝,491,11,騎手04,調教師48,22.7,7,5,121.3,300
194,2023-12-06,函館,1400,ダート,良,1,馬0194_01,5,牡,478,-2,騎手13,調教師26,2.4,1,6,146.0,0
194,2023-12-06,函館,1400,ダート,良,2,馬0194_02,6,騸,485,0,騎手28,調教師35,313.2,10,10,147.0,0
194,2023-12-06,函館,1400,ダート,良,3,馬0194_03,5,牡,528,2,騎手01,調教師39,11.3,4,5,145.4,300
194,2023-12-06,函館,1400,ダート,良,4,馬0194_04,2,牡,524,-7,騎手20,調教師22,62.5,7,9,146.4,0
194,2023-12-06,函館,1400,ダート,良,5,馬0194_05,4,牝,490,7,騎手12,調教師32,39.1,6,3,144.9,750
194,2023-12-06,函館,1400,ダート,良,6,馬0194_06,6,騸,503,-2,騎手19,調教師36,3.4,3,1,143.7,3000
194,2023-12-06,函館,1400,ダート,良,7,馬0194_07,6,騸,472,-6,騎手14,調教師21,21.9,5,4,145.0,450
194,2023-12-06,函館,1400,ダート,良,8,馬0194_08,3,牡,467,-4,騎手02,調教師27,92.9,8,7,146.0,0
194,2023-12-06,函館,1400,ダート,良,9,馬0194_09,2,牝,467,1,騎手04,調教師09,93.7,9,8,145.9,0
194,2023-12-06,函館,1400,ダート,良,10,馬0194_10,3,牝,468,-2,騎手24,調教師45,2.9,2,2,144.4,1200
195,2022-11-08,阪神,1200,ダート,良,1,馬0195_01,6,騸,489,-1,騎手28,調教師23,338.9,13,13,135.4,0
195,2022-11-08,阪神,1200,ダート,良,2,馬0195_02,5,牝,488,-9,騎手21,調教師47,15.0,5,12,135.1,0
195,2022-11-08,阪神,1200,ダート,良,3,馬0195_03,5,牝,510,-3,騎手25,調教師41,23.1,8,10,134.8,0
195,2022-11-08,阪神,1200,ダート,良,4,馬0195_04,5,牝,499,-6,騎手09,調教師32,27.6,9,9,134.2,0
195,2022-11-08,阪神,1200,ダート,良,5,馬0195_05,6,騸,474,1,騎手12,調教師10,17.6,6,8,134.3,0
195,2022-11-08,阪神,1200,ダート,良,6,馬0195_06,2,牡,471,3,騎手18,調教師08,17.7,7,3,132.6,750
195,2022-11-08,阪神,1200,ダート,良,7,馬0195_07,3,牡,505,-7,騎手22,調教師06,45.3,11,4,133.0,450
195,2022-11-08,阪神,1200,ダート,良,8,馬0195_08,7,牝,454,0,騎手16,調教師39,34.0,10,6,133.4,0
195,2022-11-08,阪神,1200,ダート,良,9,馬0195_09,3,牝,509,-2,騎手29,調教師37,8.2,4,7,133.6,0
195,2022-11-08,阪神,1200,ダート,良,10,馬0195_10,4,騸,492,0,騎手23,調教師13,3.4,2,1,132.2,3000
195,2022-11-08,阪神,1200,ダート,良,11,馬0195_11,4,騸,473,0,騎手14,調教師43,3.0,1,2,132.2,1200
195,2022-11-08,阪神,1200,ダート,良,12,馬0195_12,7,騸,475,11,騎手26,調教師26,6.0,3,5,133.0,300
195,2022-11-08,阪神,1200,ダート,良,13,馬0195_13,5,牡,489,-2,騎手10,調教師15,69.0,12,11,134.7,0
196,2018-09-30,小倉,1600,芝,良,1,馬0196_01,4,牡,503,-4,騎手07,調教師08,9.8,4,2,155.9,1200
196,2018-09-30,小倉,1600,芝,良,2,馬0196_02,5,牡,465,-10,騎手19,調教師49,2.2,1,1,155.8,3000
196,2018-09-30,小倉,1600,芝,良,3,馬0196_03,6,牡,525,1,騎手04,調教師45,14.0,6,9,158.3,0
196,2018-09-30,小倉,1600,芝,良,4,馬0196_04,7,牡,498,-3,騎手24,調教師02,32.3,9,8,158.2,0
196,2018-09-30,小倉,1600,芝,良,5,馬0196_05,4,騸,488,-1,騎手20,調教師09,755.7,15,14,159.9,0
196,2018-09-30,小倉,1600,芝,良,6,馬0196_06,7,牝,471,5,騎手12,調教師05,20.6,7,6,157.3,0
196,2018-09-30,小倉,1600,芝,良,7,馬0196_07,6,牡,466,0,騎手27,調教師35,127.8,13,12,159.5,0
196,2018-09-30,小倉,1600,芝,良,8,馬0196_08,5,牝,481,-3,騎手10,調教師40,118.5,12,10,158.5,0
196,2018-09-30,小倉,1600,芝,良,9,馬0196_09,6,牡,487,-9,騎手09,調教師47,83.8,11,13,159.6,0
196,2018-09-30,小倉,1600,芝,良,10,馬0196_10,2,牝,520,-6,騎手22,調教師34,24.3,8,4,156.9,450
196,2018-09-30,小倉,1600,芝,良,11,馬0196_11,7,牡,470,-6,騎手26,調教師46,999.9,16,16,160.3,0
196,2018-09-30,小倉,1600,芝,良,12,馬0196_12,3,牡,448,9,騎手13,調教師14,353.9,14,15,160.1,0
196,2018-09-30,小倉,1600,芝,良,13,馬0196_13,3,騸,488,2,騎手30,調教師26,10.9,5,7,157.8,0
196,2018-09-30,小倉,1600,芝,良,14,馬0196_14,4,牝,482,-1,騎手03,調教師25,5.6,2,5,157.1,300
196,2018-09-30,小倉,1600,芝,良,15,馬0196_15,7,牡,429,3,騎手06,調教師32,6.0,3,3,156.7,750
196,2018-09-30,小倉,1600,芝,良,16,馬0196_16,4,牡,498,8,騎手05,調教師37,35.3,10,11,159.0,0
197,2018-03-11,小倉,2400,芝,良,1,馬0197_01,3,牡,495,-7,騎手16,調教師31,11.2,4,6,205.8,0
197,2018-03-11,小倉,2400,芝,良,2,馬0197_02,5,牝,450,-4,騎手07,調教師46,21.3,7,8,206.0,0
197,2018-03-11,小倉,2400,芝,良,3,馬0197_03,3,騸,471,9,騎手17,調教師03,48.6,10,11,207.4,0
197,2018-03-11,小倉,2400,芝,良,4,馬0197_04,2,騸,495,-8,騎手08,調教師30,2.1,1,1,203.8,3000
197,2018-03-11,小倉,2400,芝,良,5,馬0197_05,4,牝,496,-7,騎手05,調教師17,999.9,15,14,207.7,0
197,2018-03-11,小倉,2400,芝,良,6,馬0197_06,4,牝,514,2,騎手13,調教師48,4.4,2,4,204.7,450
197,2018-03-11,小倉,2400,芝,良,7,馬0197_07,7,牝,509,9,騎手12,調教師16,15.4,5,5,205.3,300
197,2018-03-11,小倉,2400,芝,良,8,馬0197_08,3,牡,483,-14,騎手29,調教師35,88.2,12,10,206.4,0
197,2018-03-11,小倉,2400,芝,良,9,馬0197_09,7,牝,488,0,騎手20,調教師44,622.6,13,15,208.1,0
197,2018-03-11,小倉,2400,芝,良,10,馬0197_10,7,牝,470,-3,騎手26,調教師40,34.3,9,9,206.2,0
197,2018-03-11,小倉,2400,芝,良,11,馬0197_11,3,牡,499,-6,騎手24,調教師05,17.2,6,3,204.6,750
197,2018-03-11,小倉,2400,芝,良,12,馬0197_12,3,牝,463,-5,騎手11,調教師10,66.1,11,12,207.2,0
197,2018-03-11,小倉,2400,芝,良,13,馬0197_13,5,牡,445,-15,騎手19,調教師13,5.6,3,2,204.3,1200
197,2018-03-11,小倉,2400,芝,良,14,馬0197_14,7,牡,464,-13,騎手27,調教師20,25.5,8,7,205.7,0
197,2018-03-11,小倉,2400,芝,良,15,馬0197_15,5,牡,487,-12,騎手09,調教師38,648.3,14,13,207.4,0
198,2021-02-28,新潟,2500,芝,良,1,馬0198_01,2,騸,450,1,騎手02,調教師30,21.4,10,13,213.6,0
198,2021-02-28,新潟,2500,芝,良,2,馬0198_02,6,牡,514,4,騎手21,調教師26,4.1,2,1,209.7,3000
198,2021-02-28,新潟,2500,芝,良,3,馬0198_03,2,牡,466,5,騎手01,調教師15,14.2,7,5,211.4,300
198,2021-02-28,新潟,2500,芝,良,4,馬0198_04,6,牝,467,5,騎手05,調教師37,927.8,16,16,214.5,0
198,2021-02-28,新潟,2500,芝,良,5,馬0198_05,2,牡,462,-1,騎手20,調教師41,32.9,12,7,211.7,0
198,2021-02-28,新潟,2500,芝,良,6,馬0198_06,3,牝,468,-3,騎手03,調教師18,3.5,1,2,210.5,1200
198,2021-02-28,新潟,2500,芝,良,7,馬0198_07,3,牝,476,-3,騎手14,調教師28,24.3,11,11,212.7,0
198,2021-02-28,新潟,2500,芝,良,8,馬0198_08,4,牡,461,-13,騎手13,調教師34,18.3,8,8,211.7,0
198,2021-02-28,新潟,2500,芝,良,9,馬0198_09,6,牝,465,5,騎手04,調教師06,920.2,15,14,213.8,0
198,2021-02-28,新潟,2500,芝,良,10,馬0198_10,4,牡,464,-2,騎手15,調教師16,18.8,9,10,213.1,0
198,2021-02-28,新潟,2500,芝,良,11,馬0198_11,7,牝,464,-9,騎手16,調教師29,12.0,5,4,210.8,450
198,2021-02-28,新潟,2500,芝,良,12,馬0198_12,6,牡,484,3,騎手25,調教師14,8.6,4,3,210.6,750
198,2021-02-28,新潟,2500,芝,良,13,馬0198_13,5,牡,471,-2,騎手06,調教師12,8.6,3,6,211.3,0
198,2021-02-28,新潟,2500,芝,良,14,馬0198_14,4,騸,446,-4,騎手11,調教師13,39.1,13,12,213.1,0
198,2021-02-28,新潟,2500,芝,良,15,馬0198_15,7,牡,520,-1,騎手17,調教師49,12.3,6,9,212.7,0
198,2021-02-28,新潟,2500,芝,良,16,馬0198_16,5,牝,479,-2,騎手28,調教師44,827.6,14,15,214.2,0
199,2019-05-31,新潟,3000,ダート,良,1,馬0199_01,3,牡,499,4,騎手13,調教師34,3.9,2,4,240.7,450
199,2019-05-31,新潟,3000,ダート,良,2,馬0199_02,4,牡,490,9,騎手18,調教師40,16.7,6,6,241.3,0
199,2019-05-31,新潟,3000,ダート,良,3,馬0199_03,5,牡,450,-3,騎手05,調教師20,260.0,8,8,242.1,0
199,2019-05-31,新潟,3000,ダート,良,4,馬0199_04,7,牡,416,1,騎手26,調教師28,5.1,3,2,240.5,1200
199,2019-05-31,新潟,3000,ダート,良,5,馬0199_05,5,牡,450,4,騎手19,調教師21,2.1,1,3,240.7,750
199,2019-05-31,新潟,3000,ダート,良,6,馬0199_06,7,牝,489,6,騎手02,調教師10,6.8,4,1,240.2,3000
199,2019-05-31,新潟,3000,ダート,良,7,馬0199_07,5,牝,511,0,騎手17,調教師12,12.1,5,5,241.3,300
199,2019-05-31,新潟,3000,ダート,良,8,馬0199_08,2,牝,512,4,騎手20,調教師11,47.2,7,7,241.6,0
200,2020-06-03,阪神,1700,芝,良,1,馬0200_01,3,牝,469,11,騎手28,調教師49,67.6,9,8,164.0,0
200,2020-06-03,阪神,1700,芝,良,2,馬0200_02,3,騸,440,-4,騎手08,調教師41,4.8,3,3,162.5,750
200,2020-06-03,阪神,1700,芝,良,3,馬0200_03,5,牡,456,-5,騎手24,調教師09,4.3,2,2,162.4,1200
200,2020-06-03,阪神,1700,芝,良,4,馬0200_04,2,騸,472,13,騎手20,調教師42,3.2,1,4,162.9,450
200,2020-06-03,阪神,1700,芝,良,5,馬0200_05,7,牡,436,0,騎手26,調教師24,116.8,10,10,164.5,0
200,2020-06-03,阪神,1700,芝,良,6,馬0200_06,7,牡,488,-5,騎手12,調教師23,11.9,6,6,163.3,0
200,2020-06-03,阪神,1700,芝,良,7,馬0200_07,6,牝,498,0,騎手17,調教師01,16.6,7,9,164.5,0
200,2020-06-03,阪神,1700,芝,良,8,馬0200_08,2,牝,524,4,騎手14,調教師18,4.8,4,1,162.2,3000
200,2020-06-03,阪神,1700,芝,良,9,馬0200_09,4,騸,478,0,騎手15,調教師12,51.7,8,7,163.6,0
200,2020-06-03,阪神,1700,芝,良,10,馬0200_10,5,牡,462,4,騎手06,調教師22,9.5,5,5,163.4,300
201,2022-12-01,阪神,1000,ダート,重,1,馬0201_01,3,牡,466,0,騎手14,調教師33,41.7,11,10,122.6,0
201,2022-12-01,阪神,1000,ダート,重,2,馬0201_02,5,牝,473,0,騎手27,調教師36,24.6,10,2,120.3,1200
201,2022-12-01,阪神,1000,ダート,重,3,馬0201_03,5,牡,485,-4,騎手30,調教師12,8.8,4,8,122.3,0
201,2022-12-01,阪神,1000,ダート,重,4,馬0201_04,7,騸,485,-2,騎手19,調教師34,4.5,2,1,120.1,3000
201,2022-12-01,阪神,1000,ダート,重,5,馬0201_05,4,騸,508,-2,騎手09,調教師25,17.6,8,13,123.5,0
201,2022-12-01,阪神,1000,ダート,重,6,馬0201_06,2,騸,505,6,騎手15,調教師44,3.2,1,4,120.9,450
201,2022-12-01,阪神,1000,ダート,重,7,馬0201_07,4,牝,510,9,騎手23,調教師23,12.5,5,3,120.6,750
201,2022-12-01,阪神,1000,ダート,重,8,馬0201_08,3,騸,506,-9,騎手01,調教師10,44.6,12,9,122.6,0
201,2022-12-01,阪神,1000,ダート,重,9,馬0201_09,6,牡,436,1,騎手06,調教師21,18.3,9,7,121.9,0
201,2022-12-01,阪神,1000,ダート,重,10,馬0201_10,2,牡,480,-11,騎手05,調教師17,108.5,14,15,124.3,0
201,2022-12-01,阪神,1000,ダート,重,11,馬0201_11,4,牝,471,-1,騎手18,調教師11,16.4,7,11,123.1,0
201,2022-12-01,阪神,1000,ダート,重,12,馬0201_12,3,牡,446,-1,騎手02,調教師38,15.8,6,5,121.1,300
201,2022-12-01,阪神,1000,ダート,重,13,馬0201_13,7,牡,495,13,騎手22,調教師26,151.2,15,14,123.8,0
201,2022-12-01,阪神,1000,ダート,重,14,馬0201_14,7,牝,466,4,騎手13,調教師08,5.8,3,6,121.5,0
201,2022-12-01,阪神,1000,ダート,重,15,馬0201_15,7,牡,527,1,騎手17,調教師24,95.8,13,12,123.4,0
202,2023-05-30,阪神,1300,ダート,良,1,馬0202_01,7,牝,476,-7,騎手26,調教師06,16.9,5,5,138.8,300
202,2023-05-30,阪神,1300,ダート,良,2,馬0202_02,4,牡,477,-11,騎手06,調教師27,7.5,4,3,138.8,750
202,2023-05-30,阪神,1300,ダート,良,3,馬0202_03,4,牡,479,8,騎手10,調教師11,85.2,12,13,141.8,0
202,2023-05-30,阪神,1300,ダート,良,4,馬0202_04,4,牝,485,-1,騎手12,調教師44,150.8,14,14,142.0,0
202,2023-05-30,阪神,1300,ダート,良,5,馬0202_05,2,牡,518,4,騎手30,調教師23,23.2,6,4,139.1,450
202,2023-05-30,阪神,1300,ダート,良,6,馬0202_06,3,牝,429,-3,騎手22,調教師35,38.3,8,7,139.9,0
202,2023-05-30,阪神,1300,ダート,良,7,馬0202_07,3,牡,479,2,騎手11,調教師42,62.9,10,12,141.3,0
202,2023-05-30,阪神,1300,ダート,良,8,馬0202_08,2,牝,487,3,騎手04,調教師25,2.3,1,2,138.1,1200
202,2023-05-30,阪神,1300,ダート,良,9,馬0202_09,6,牝,463,-9,騎手15,調教師24,61.9,9,10,140.4,0
202,2023-05-30,阪神,1300,ダート,良,10,馬0202_10,3,牝,516,-6,騎手02,調教師07,83.3,11,9,140.2,0
202,2023-05-30,阪神,1300,ダート,良,11,馬0202_11,2,牡,475,2,騎手05,調教師19,27.0,7,6,139.6,0
202,2023-05-30,阪神,1300,ダート,良,12,馬0202_12,6,牝,480,-4,騎手25,調教師37,3.3,2,1,137.9,3000
202,2023-05-30,阪神,1300,ダート,良,13,馬0202_13,2,騸,513,8,騎手21,調教師33,6.6,3,8,140.0,0
202,2023-05-30,阪神,1300,ダート,良,14,馬0202_14,6,牡,454,1,騎手17,調教師14,99.7,13,11,140.9,0
203,2022-04-17,京都,1200,ダート,良,1,馬0203_01,3,牝,473,1,騎手24,調教師22,134.2,7,7,134.0,0
203,2022-04-17,京都,1200,ダート,良,2,馬0203_02,7,牡,515,9,騎手23,調教師37,4.7,2,2,131.9,1200
203,2022-04-17,京都,1200,ダート,良,3,馬0203_03,5,牡,456,-1,騎手21,調教師13,1.1,1,1,131.8,3000
203,2022-04-17,京都,1200,ダート,良,4,馬0203_04,2,牡,498,2,騎手20,調教師15,13.8,3,3,133.0,750
203,2022-04-17,京都,1200,ダート,良,5,馬0203_05,7,牡,479,-7,騎手14,調教師30,760.7,8,8,134.3,0
203,2022-04-17,京都,1200,ダート,良,6,馬0203_06,2,騸,464,-11,騎手29,調教師05,72.6,6,5,133.1,300
203,2022-04-17,京都,1200,ダート,良,7,馬0203_07,6,牝,507,-5,騎手12,調教師24,43.3,5,6,133.6,0
203,2022-04-17,京都,1200,ダート,良,8,馬0203_08,3,牡,500,-12,騎手13,調教師06,35.4,4,4,132.7,450
204,2021-10-17,中山,2000,芝,重,1,馬0204_01,5,牡,475,-6,騎手28,調教師35,16.9,7,3,180.5,750
204,2021-10-17,中山,2000,芝,重,2,馬0204_02,7,牡,461,3,騎手26,調教師07,29.7,10,5,181.4,300
204,2021-10-17,中山,2000,芝,重,3,馬0204_03,5,牝,485,10,騎手04,調教師48,6.8,4,6,181.6,0
204,2021-10-17,中山,2000,芝,重,4,馬0204_04,7,牡,462,0,騎手08,調教師14,7.5,5,9,182.5,0
204,2021-10-17,中山,2000,芝,重,5,馬0204_05,2,牝,496,0,騎手23,調教師17,4.3,1,1,179.8,3000
204,2021-10-17,中山,2000,芝,重,6,馬0204_06,7,牡,478,3,騎手05,調教師38,61.7,14,12,183.5,0
204,2021-10-17,中山,2000,芝,重,7,馬0204_07,3,牡,493,0,騎手15,調教師26,51.9,13,10,182.6,0
204,2021-10-17,中山,2000,芝,重,8,馬0204_08,7,牡,486,3,騎手14,調教師29,5.4,2,4,180.9,450
204,2021-10-17,中山,2000,芝,重,9,馬0204_09,6,騸,466,-7,騎手09,調教師49,328.9,15,15,184.4,0
204,2021-10-17,中山,2000,芝,重,10,馬0204_10,3,牡,465,8,騎手29,調教師24,17.8,8,7,181.8,0
204,2021-10-17,中山,2000,芝,重,11,馬0204_11,2,牡,482,2,騎手03,調教師22,6.1,3,2,180.4,1200
204,2021-10-17,中山,2000,芝,重,12,馬0204_12,6,牝,444,-2,騎手06,調教師32,8.9,6,8,182.4,0
204,2021-10-17,中山,2000,芝,重,13,馬0204_13,2,牝,429,-1,騎手22,調教師31,46.8,12,13,183.6,0
204,2021-10-17,中山,2000,芝,重,14,馬0204_14,7,牡,425,-4,騎手11,調教師37,23.8,9,14,183.7,0
204,2021-10-17,中山,2000,芝,重,15,馬0204_15,2,牝,475,-4,騎手12,調教師42,41.0,11,11,182.9,0
205,2021-04-26,小倉,3200,ダート,良,1,馬0205_01,3,牡,489,-4,騎手30,調教師03,133.4,15,12,255.9,0
205,2021-04-26,小倉,3200,ダート,良,2,馬0205_02,2,牡,474,3,騎手26,調教師33,53.1,12,11,255.2,0
205,2021-04-26,小倉,3200,ダート,良,3,馬0205_03,6,牝,504,-9,騎手13,調教師45,114.2,14,13,255.6,0
205,2021-04-26,小倉,3200,ダート,良,4,馬0205_04,2,牝,448,-9,騎手16,調教師15,22.6,8,10,254.6,0
205,2021-04-26,小倉,3200,ダート,良,5,馬0205_05,6,牝,472,0,騎手29,調教師44,88.5,13,15,256.1,0
205,2021-04-26,小倉,3200,ダート,良,6,馬0205_06,6,牡,468,-6,騎手20,調教師09,10.3,4,2,252.5,1200
205,2021-04-26,小倉,3200,ダート,良,7,馬0205_07,6,牡,469,5,騎手01,調教師11,24.2,9,8,254.2,0
205,2021-04-26,小倉,3200,ダート,良,8,馬0205_08,4,牡,480,0,騎手24,調教師08,2.7,1,1,252.2,3000
205,2021-04-26,小倉,3200,ダート,良,9,馬0205_09,2,牡,470,-11,騎手22,調教師29,40.5,10,7,253.4,0
205,2021-04-26,小倉,3200,ダート,良,10,馬0205_10,7,牝,476,8,騎手07,調教師38,10.4,5,5,253.3,300
205,2021-04-26,小倉,3200,ダート,良,11,馬0205_11,2,牡,460,-10,騎手03,調教師07,4.8,2,6,253.7,0
205,2021-04-26,小倉,3200,ダート,良,12,馬0205_12,2,騸,478,0,騎手14,調教師04,13.4,6,9,254.0,0
205,2021-04-26,小倉,3200,ダート,良,13,馬0205_13,3,騸,490,-1,騎手11,調教師13,42.1,11,14,255.7,0
205,2021-04-26,小倉,3200,ダート,良,14,馬0205_14,3,牝,503,1,騎手17,調教師19,18.7,7,4,252.7,450
205,2021-04-26,小倉,3200,ダート,良,15,馬0205_15,3,牝,514,2,騎手25,調教師49,5.9,3,3,252.4,750
206,2023-12-06,札幌,3000,芝,良,1,馬0206_01,6,牝,442,8,騎手11,調教師49,23.4,6,4,240.8,450
206,2023-12-06,札幌,3000,芝,良,2,馬0206_02,2,牝,484,5,騎手25,調教師11,12.4,4,7,241.8,0
206,2023-12-06,札幌,3000,芝,良,3,馬0206_03,7,牡,476,-3,騎手23,調教師26,20.1,5,5,241.0,300
206,2023-12-06,札幌,3000,芝,良,4,馬0206_04,4,牡,511,-2,騎手04,調教師36,5.5,3,3,240.5,750
206,2023-12-06,札幌,3000,芝,良,5,馬0206_05,7,牝,456,10,騎手18,調教師14,179.7,9,9,242.5,0
206,2023-12-06,札幌,3000,芝,良,6,馬0206_06,5,牡,453,0,騎手02,調教師02,4.0,2,2,240.4,1200
206,2023-12-06,札幌,3000,芝,良,7,馬0206_07,7,牝,519,8,騎手27,調教師10,24.0,7,8,241.8,0
206,2023-12-06,札幌,3000,芝,良,8,馬0206_08,3,牡,473,6,騎手10,調教師20,72.4,8,6,241.4,0
206,2023-12-06,札幌,3000,芝,良,9,馬0206_09,2,牝,491,14,騎手06,調教師23,1.7,1,1,240.0,3000
207,2023-09-27,京都,2200,芝,稍重,1,馬0207_01,7,騸,469,5,騎手11,調教師28,29.3,5,7,193.5,0
207,2023-09-27,京都,2200,芝,稍重,2,馬0207_02,4,牝,514,-7,騎手09,調教師30,351.0,9,9,194.2,0
207,2023-09-27,京都,2200,芝,稍重,3,馬0207_03,2,牝,513,-5,騎手20,調教師48,46.0,7,4,193.2,450
207,2023-09-27,京都,2200,芝,稍重,4,馬0207_04,2,牡,476,3,騎手13,調教師37,53.4,8,5,193.2,300
207,2023-09-27,京都,2200,芝,稍重,5,馬0207_05,6,牡,435,-5,騎手07,調教師15,23.1,4,6,193.9,0
207,2023-09-27,京都,2200,芝,稍重,6,馬0207_06,2,騸,518,3,騎手21,調教師16,17.7,3,8,194.2,0
207,2023-09-27,京都,2200,芝,稍重,7,馬0207_07,5,牝,470,-3,騎手03,調教師31,3.2,2,2,192.0,1200
207,2023-09-27,京都,2200,芝,稍重,8,馬0207_08,6,牝,462,-4,騎手08,調教師32,1.4,1,1,192.1,3000
207,2023-09-27,京都,2200,芝,稍重,9,馬0207_09,2,牡,503,1,騎手29,調教師35,34.8,6,3,192.8,750
208,2018-06-10,東京,2100,芝,稍重,1,馬0208_01,2,牡,450,0,騎手03,調教師44,4.6,1,1,185.9,3000
208,2018-06-10,東京,2100,芝,稍重,2,馬0208_02,6,牡,463,0,騎手11,調教師11,101.7,12,13,189.5,0
208,2018-06-10,東京,2100,芝,稍重,3,馬0208_03,3,牡,466,-7,騎手21,調教師10,7.8,4,2,186.2,1200
208,2018-06-10,東京,2100,芝,稍重,4,馬0208_04,7,牡,469,-6,騎手29,調教師43,219.1,15,15,189.9,0
208,2018-06-10,東京,2100,芝,稍重,5,馬0208_05,2,牡,542,3,騎手17,調教師41,106.1,13,12,189.1,0
208,2018-06-10,東京,2100,芝,稍重,6,馬0208_06,2,牝,489,-2,騎手15,調教師33,6.4,3,11,189.0,0
208,2018-06-10,東京,2100,芝,稍重,7,馬0208_07,4,牡,454,-4,騎手04,調教師47,11.5,7,9,188.7,0
208,2018-06-10,東京,2100,芝,稍重,8,馬0208_08,3,牡,483,-8,騎手01,調教師24,10.3,6,8,188.3,0
208,2018-06-10,東京,2100,芝,稍重,9,馬0208_09,2,牝,486,-4,騎手05,調教師01,12.7,9,7,187.5,0
208,2018-06-10,東京,2100,芝,稍重,10,馬0208_10,7,牝,499,-3,騎手23,調教師09,10.3,5,6,187.2,0
208,2018-06-10,東京,2100,芝,稍重,11,馬0208_11,6,牝,500,-2,騎手09,調教師16,162.6,14,14,189.6,0
208,2018-06-10,東京,2100,芝,稍重,12,馬0208_12,2,牝,459,-9,騎手14,調教師34,5.5,2,3,186.5,750
208,2018-06-10,東京,2100,芝,稍重,13,馬0208_13,2,牡,493,3,騎手25,調教師39,19.5,10,10,189.0,0
208,2018-06-10,東京,2100,芝,稍重,14,馬0208_14,6,牡,464,3,騎手08,調教師40,11.9,8,5,187.1,300
208,2018-06-10,東京,2100,芝,稍重,15,馬0208_15,3,牡,495,-1,騎手16,調教師36,24.1,11,4,186.9,450
209,2018-04-08,中京,2000,芝,良,1,馬0209_01,6,牡,508,-1,騎手23,調教師23,4.3,3,4,181.1,450
209,2018-04-08,中京,2000,芝,良,2,馬0209_02,5,牝,507,5,騎手13,調教師37,11.2,4,3,180.6,750
209,2018-04-08,中京,2000,芝,良,3,馬0209_03,5,牡,488,5,騎手24,調教師14,19.9,5,5,181.1,300
209,2018-04-08,中京,2000,芝,良,4,馬0209_04,6,牡,411,9,騎手22,調教師08,25.6,7,6,181.8,0
209,2018-04-08,中京,2000,芝,良,5,馬0209_05,4,牡,464,2,騎手30,調教師21,33.6,8,9,182.1,0
209,2018-04-08,中京,2000,芝,良,6,馬0209_06,5,牡,472,-3,騎手20,調教師11,4.1,2,2,180.1,1200
209,2018-04-08,中京,2000,芝,良,7,馬0209_07,2,騸,511,1,騎手28,調教師15,23.1,6,7,181.5,0
209,2018-04-08,中京,2000,芝,良,8,馬0209_08,4,牝,454,10,騎手08,調教師34,2.0,1,1,179.8,3000
209,2018-04-08,中京,2000,芝,良,9,馬0209_09,7,牝,505,-2,騎手12,調教師18,108.5,9,8,181.8,0
210,2021-08-30,中山,1900,ダート,良,1,馬0210_01,5,牡,477,4,騎手19,調教師24,15.0,7,8,176.6,0
210,2021-08-30,中山,1900,ダート,良,2,馬0210_02,3,牡,446,1,騎手03,調教師37,6.2,3,3,174.6,750
210,2021-08-30,中山,1900,ダート,良,3,馬0210_03,6,牝,441,4,騎手05,調教師11,130.2,13,14,177.9,0
210,2021-08-30,中山,1900,ダート,良,4,馬0210_04,4,牝,463,5,騎手16,調教師45,50.4,12,12,177.4,0
210,2021-08-30,中山,1900,ダート,良,5,馬0210_05,6,牝,486,-7,騎手17,調教師34,8.3,4,5,175.1,300
210,2021-08-30,中山,1900,ダート,良,6,馬0210_06,7,牝,463,-8,騎手28,調教師47,132.4,14,13,177.6,0
210,2021-08-30,中山,1900,ダート,良,7,馬0210_07,2,牝,468,0,騎手04,調教師38,10.3,6,4,174.5,450
210,2021-08-30,中山,1900,ダート,良,8,馬0210_08,4,牝,484,-6,騎手10,調教師46,26.6,10,11,177.2,0
210,2021-08-30,中山,1900,ダート,良,9,馬0210_09,3,牡,452,7,騎手22,調教師15,373.3,15,15,178.1,0
210,2021-08-30,中山,1900,ダート,良,10,馬0210_10,4,牡,439,-7,騎手06,調教師04,3.5,1,1,174.1,3000
210,2021-08-30,中山,1900,ダート,良,11,馬0210_11,3,牡,502,-4,騎手25,調教師12,9.0,5,9,176.5,0
210,2021-08-30,中山,1900,ダート,良,12,馬0210_12,2,牝,466,-11,騎手29,調教師25,42.8,11,10,176.8,0
210,2021-08-30,中山,1900,ダート,良,13,馬0210_13,7,牝,447,-3,騎手18,調教師21,26.5,9,6,175.5,0
210,2021-08-30,中山,1900,ダート,良,14,馬0210_14,7,騸,493,2,騎手30,調教師02,4.4,2,2,174.3,1200
210,2021-08-30,中山,1900,ダート,良,15,馬0210_15,5,牡,454,3,騎手21,調教師29,24.1,8,7,175.8,0
211,2019-12-14,札幌,2400,芝,稍重,1,馬0211_01,4,牝,430,1,騎手13,調教師21,23.0,6,8,206.1,0
